filename,width,height,class,xmin,ymin,xmax,ymax
train_w_508.jpg,800,600,with_mask,1,119,799,600
train_w_130.jpg,800,600,with_mask,156,147,370,401
train_w_130.jpg,800,600,with_mask,510,20,800,378
train_w_124.jpg,800,600,with_mask,1,2,798,600
train_w_118.jpg,800,600,with_mask,15,2,795,600
train_w_497.jpg,800,600,with_mask,1,1,795,600
train_w_483.jpg,800,600,with_mask,1,5,791,600
train_w_1.jpg,800,600,with_mask,3,1,790,599
train_w_454.jpg,800,600,with_mask,1,1,799,599
train_w_332.jpg,800,600,with_mask,1,8,798,600
train_w_326.jpg,800,600,with_mask,1,3,796,600
train_w_440.jpg,800,600,with_mask,1,17,791,600
train_w_468.jpg,800,600,with_mask,1,101,791,594
train_w_341.jpg,800,600,with_mask,284,125,550,513
train_w_427.jpg,800,600,with_mask,1,3,793,600
train_w_433.jpg,800,600,with_mask,235,57,562,403
train_w_355.jpg,800,600,with_mask,1,3,795,600
train_w_369.jpg,800,600,with_mask,1,1,786,600
train_w_382.jpg,800,600,with_mask,196,63,634,442
train_w_396.jpg,800,600,with_mask,250,94,456,409
train_w_143.jpg,800,600,with_mask,168,146,661,600
train_w_157.jpg,800,600,with_mask,1,1,798,600
train_w_180.jpg,800,600,with_mask,1,1,798,600
train_w_194.jpg,800,600,with_mask,1,3,796,600
train_w_235.jpg,800,600,with_mask,216,201,276,293
train_w_235.jpg,800,600,with_mask,322,121,404,259
train_w_235.jpg,800,600,with_mask,521,157,575,259
train_w_235.jpg,800,600,with_mask,713,85,800,238
train_w_553.jpg,800,600,with_mask,1,1,797,589
train_w_547.jpg,800,600,with_mask,191,5,616,459
train_w_28.jpg,800,600,with_mask,1,107,758,568
train_w_221.jpg,800,600,with_mask,1,2,800,600
train_w_209.jpg,800,600,with_mask,216,20,594,491
train_w_14.jpg,800,600,with_mask,666,136,742,247
train_w_14.jpg,800,600,without_mask,368,244,445,365
train_w_590.jpg,800,600,with_mask,256,123,433,382
train_w_584.jpg,800,600,with_mask,333,137,463,300
train_w_585.jpg,800,600,with_mask,4,152,800,600
train_w_591.jpg,800,600,with_mask,1,11,796,600
train_w_15.jpg,800,600,with_mask,3,1,800,598
train_w_208.jpg,800,600,with_mask,69,57,798,600
train_w_546.jpg,800,600,with_mask,1,3,793,600
train_w_220.jpg,800,600,with_mask,1,2,799,591
train_w_29.jpg,800,600,with_mask,1,2,799,589
train_w_234.jpg,800,600,with_mask,1,30,795,600
train_w_552.jpg,800,600,with_mask,1,1,797,568
train_w_195.jpg,800,600,with_mask,1,89,796,582
train_w_181.jpg,800,600,with_mask,1,1,798,600
train_w_156.jpg,800,600,with_mask,159,15,635,539
train_w_142.jpg,800,600,with_mask,1,1,799,600
train_w_397.jpg,800,600,with_mask,22,98,304,572
train_w_397.jpg,800,600,with_mask,415,2,726,459
train_w_383.jpg,800,600,with_mask,1,5,792,529
train_w_368.jpg,800,600,with_mask,171,1,643,477
train_w_432.jpg,800,600,with_mask,3,3,800,600
train_w_354.jpg,800,600,with_mask,1,1,790,597
train_w_340.jpg,800,600,with_mask,95,23,674,508
train_w_426.jpg,800,600,with_mask,1,5,795,600
train_w_356.jpg,800,600,with_mask,1,4,798,600
train_w_430.jpg,800,600,with_mask,112,42,684,409
train_w_424.jpg,800,600,with_mask,54,6,797,600
train_w_342.jpg,800,600,with_mask,5,4,800,600
train_w_418.jpg,800,600,with_mask,337,133,452,272
train_w_395.jpg,800,600,with_mask,222,33,328,157
train_w_381.jpg,800,600,with_mask,1,3,798,600
train_w_154.jpg,800,600,with_mask,1,2,791,590
train_w_140.jpg,800,600,with_mask,1,1,800,566
train_w_168.jpg,800,600,with_mask,1,52,797,582
train_w_197.jpg,800,600,with_mask,1,1,798,600
train_w_183.jpg,800,600,with_mask,1,5,766,582
train_w_222.jpg,800,600,with_mask,1,1,788,432
train_w_544.jpg,800,600,with_mask,260,69,491,309
train_w_550.jpg,800,600,with_mask,1,1,795,600
train_w_236.jpg,800,600,with_mask,330,81,607,492
train_w_17.jpg,800,600,with_mask,1,2,797,600
train_w_578.jpg,800,600,with_mask,147,152,658,559
train_w_587.jpg,800,600,with_mask,94,21,358,511
train_w_593.jpg,800,600,with_mask,1,1,796,598
train_w_592.jpg,800,600,with_mask,1,5,796,600
train_w_586.jpg,800,600,with_mask,1,87,799,573
train_w_16.jpg,800,600,with_mask,1,2,754,600
train_w_579.jpg,800,600,with_mask,306,18,456,180
train_w_551.jpg,800,600,with_mask,1,57,796,574
train_w_237.jpg,800,600,with_mask,233,84,371,284
train_w_237.jpg,800,600,with_mask,498,68,543,134
train_w_237.jpg,800,600,with_mask,654,86,700,147
train_w_223.jpg,800,600,with_mask,43,2,799,594
train_w_545.jpg,800,600,with_mask,222,119,560,474
train_w_182.jpg,800,600,with_mask,161,152,632,576
train_w_196.jpg,800,600,with_mask,1,1,798,600
train_w_169.jpg,800,600,with_mask,1,2,798,600
train_w_141.jpg,800,600,with_mask,1,114,798,600
train_w_155.jpg,800,600,with_mask,1,1,799,600
train_w_380.jpg,800,600,with_mask,1,3,798,542
train_w_394.jpg,800,600,with_mask,145,39,491,365
train_w_419.jpg,800,600,with_mask,47,4,413,478
train_w_425.jpg,800,600,with_mask,379,186,524,451
train_w_425.jpg,800,600,with_mask,601,166,661,268
train_w_425.jpg,800,600,with_mask,727,188,795,316
train_w_425.jpg,800,600,with_mask,508,165,584,297
train_w_425.jpg,800,600,with_mask,244,168,356,363
train_w_425.jpg,800,600,with_mask,24,183,190,471
train_w_425.jpg,800,600,without_mask,662,140,710,226
train_w_343.jpg,800,600,with_mask,367,129,552,273
train_w_357.jpg,800,600,with_mask,305,111,800,600
train_w_431.jpg,800,600,with_mask,11,109,791,600
train_w_409.jpg,800,600,with_mask,1,9,795,600
train_w_435.jpg,800,600,with_mask,1,19,795,600
train_w_353.jpg,800,600,with_mask,1,3,796,600
train_w_347.jpg,800,600,with_mask,227,110,645,597
train_w_421.jpg,800,600,with_mask,8,1,800,578
train_w_390.jpg,800,600,with_mask,4,1,795,593
train_w_384.jpg,800,600,with_mask,148,76,675,500
train_w_179.jpg,800,600,with_mask,1,2,799,600
train_w_151.jpg,800,600,with_mask,3,2,800,600
train_w_145.jpg,800,600,with_mask,260,207,369,368
train_w_192.jpg,800,600,with_mask,266,2,544,474
train_w_186.jpg,800,600,with_mask,190,50,585,539
train_w_12.jpg,800,600,with_mask,130,1,365,441
train_w_569.jpg,800,600,with_mask,1,95,797,595
train_w_541.jpg,800,600,with_mask,1,1,785,596
train_w_227.jpg,800,600,with_mask,1,8,793,553
train_w_233.jpg,800,600,with_mask,32,84,165,249
train_w_233.jpg,800,600,with_mask,148,84,206,194
train_w_233.jpg,800,600,with_mask,248,133,287,198
train_w_233.jpg,800,600,with_mask,306,45,351,141
train_w_233.jpg,800,600,with_mask,327,7,405,154
train_w_233.jpg,800,600,with_mask,632,113,735,265
train_w_555.jpg,800,600,with_mask,1,1,797,598
train_w_582.jpg,800,600,with_mask,137,21,444,550
train_w_596.jpg,800,600,with_mask,1,2,796,600
train_w_597.jpg,800,600,with_mask,3,57,710,480
train_w_583.jpg,800,600,with_mask,1,46,797,512
train_w_232.jpg,800,600,with_mask,1,2,798,565
train_w_554.jpg,800,600,with_mask,1,1,797,589
train_w_540.jpg,800,600,with_mask,64,59,800,600
train_w_226.jpg,800,600,with_mask,278,123,470,323
train_w_568.jpg,800,600,with_mask,1,45,796,596
train_w_13.jpg,800,600,with_mask,1,1,799,600
train_w_187.jpg,800,600,with_mask,6,3,789,600
train_w_193.jpg,800,600,with_mask,1,2,799,567
train_w_144.jpg,800,600,with_mask,445,65,591,265
train_w_150.jpg,800,600,with_mask,1,1,798,600
train_w_178.jpg,800,600,with_mask,120,65,464,495
train_w_385.jpg,800,600,with_mask,2,1,800,509
train_w_391.jpg,800,600,with_mask,1,2,795,600
train_w_346.jpg,800,600,with_mask,1,1,798,600
train_w_420.jpg,800,600,with_mask,126,11,700,581
train_w_434.jpg,800,600,with_mask,1,5,791,600
train_w_352.jpg,800,600,with_mask,360,132,705,472
train_w_408.jpg,800,600,with_mask,1,24,795,600
train_w_378.jpg,800,600,with_mask,1,8,788,600
train_w_422.jpg,800,600,with_mask,226,126,435,391
train_w_344.jpg,800,600,with_mask,141,99,274,361
train_w_344.jpg,800,600,with_mask,405,20,540,266
train_w_350.jpg,800,600,with_mask,279,127,540,375
train_w_436.jpg,800,600,with_mask,1,19,800,559
train_w_387.jpg,800,600,with_mask,1,18,796,600
train_w_393.jpg,800,600,with_mask,148,24,602,576
train_w_146.jpg,800,600,with_mask,97,120,329,463
train_w_152.jpg,800,600,with_mask,1,1,798,600
train_w_185.jpg,800,600,with_mask,3,1,800,596
train_w_191.jpg,800,600,with_mask,6,1,797,597
train_w_218.jpg,800,600,with_mask,156,216,367,483
train_w_218.jpg,800,600,with_mask,413,163,609,509
train_w_218.jpg,800,600,with_mask,627,171,751,455
train_w_11.jpg,800,600,with_mask,217,98,304,244
train_w_11.jpg,800,600,with_mask,423,192,470,284
train_w_11.jpg,800,600,with_mask,603,150,673,276
train_w_556.jpg,800,600,with_mask,1,1,797,598
train_w_230.jpg,800,600,with_mask,260,217,378,417
train_w_230.jpg,800,600,with_mask,456,23,589,274
train_w_230.jpg,800,600,with_mask,646,1,791,182
train_w_230.jpg,800,600,with_mask,240,36,340,180
train_w_230.jpg,800,600,with_mask,383,1,468,95
train_w_230.jpg,800,600,with_mask,55,8,169,186
train_w_230.jpg,800,600,with_mask,9,331,186,600
train_w_230.jpg,800,600,without_mask,336,1,389,90
train_w_39.jpg,800,600,with_mask,1,1,797,597
train_w_224.jpg,800,600,with_mask,1,24,795,600
train_w_542.jpg,800,600,with_mask,18,5,791,600
train_w_595.jpg,800,600,with_mask,613,223,710,373
train_w_595.jpg,800,600,with_mask,510,205,580,320
train_w_595.jpg,800,600,with_mask,363,241,437,371
train_w_595.jpg,800,600,with_mask,181,112,231,220
train_w_595.jpg,800,600,with_mask,131,157,190,264
train_w_595.jpg,800,600,with_mask,92,132,133,234
train_w_595.jpg,800,600,with_mask,12,177,63,257
train_w_595.jpg,800,600,with_mask,265,164,303,229
train_w_581.jpg,800,600,with_mask,1,62,796,580
train_w_580.jpg,800,600,with_mask,1,1,796,587
train_w_594.jpg,800,600,with_mask,53,1,800,600
train_w_225.jpg,800,600,with_mask,291,10,598,327
train_w_543.jpg,800,600,with_mask,1,1,791,600
train_w_557.jpg,800,600,with_mask,183,1,507,415
train_w_38.jpg,800,600,with_mask,240,1,583,566
train_w_231.jpg,800,600,with_mask,1,10,792,585
train_w_10.jpg,800,600,with_mask,242,40,528,522
train_w_219.jpg,800,600,with_mask,1,4,799,600
train_w_190.jpg,800,600,with_mask,403,91,597,347
train_w_184.jpg,800,600,with_mask,1,1,799,600
train_w_153.jpg,800,600,with_mask,1,3,798,600
train_w_147.jpg,800,600,with_mask,1,98,790,600
train_w_392.jpg,800,600,with_mask,1,20,784,598
train_w_386.jpg,800,600,with_mask,267,128,537,591
train_w_351.jpg,800,600,with_mask,133,149,305,366
train_w_437.jpg,800,600,with_mask,176,167,378,574
train_w_423.jpg,800,600,with_mask,1,6,778,600
train_w_345.jpg,800,600,with_mask,371,123,543,360
train_w_379.jpg,800,600,with_mask,1,56,712,600
train_wo_709.jpg,800,600,without_mask,200,116,665,499
train_wo_721.jpg,800,600,without_mask,10,12,780,580
train_wo_735.jpg,800,600,without_mask,1,57,770,591
train_wo_1512.jpg,800,600,without_mask,100,140,406,371
train_wo_906.jpg,800,600,without_mask,2,108,778,578
train_wo_1274.jpg,800,600,without_mask,134,212,617,514
train_wo_1260.jpg,800,600,without_mask,289,221,540,582
train_wo_912.jpg,800,600,without_mask,68,97,793,591
train_wo_1506.jpg,800,600,without_mask,181,174,690,529
train_wo_1248.jpg,800,600,without_mask,6,48,780,595
train_wo_279.jpg,800,600,without_mask,25,63,772,597
train_wo_1089.jpg,800,600,without_mask,183,239,622,554
train_wo_245.jpg,800,600,without_mask,63,40,763,595
train_wo_523.jpg,800,600,without_mask,2,27,710,544
train_wo_537.jpg,800,600,without_mask,44,38,768,587
train_wo_251.jpg,800,600,without_mask,44,76,770,585
train_wo_1076.jpg,800,600,without_mask,6,23,800,600
train_wo_1062.jpg,800,600,without_mask,6,41,735,585
train_wo_286.jpg,800,600,without_mask,25,42,744,593
train_wo_292.jpg,800,600,without_mask,19,31,795,585
train_wo_319.jpg,800,600,without_mask,63,40,740,578
train_wo_331.jpg,800,600,without_mask,176,138,625,519
train_wo_457.jpg,800,600,without_mask,42,121,748,584
train_wo_443.jpg,800,600,without_mask,10,38,757,584
train_wo_325.jpg,800,600,without_mask,25,78,746,587
train_wo_1102.jpg,800,600,without_mask,249,110,649,408
train_wo_1116.jpg,800,600,without_mask,1,8,780,600
train_wo_494.jpg,800,600,without_mask,40,76,785,600
train_wo_480.jpg,800,600,without_mask,78,76,765,595
train_wo_669.jpg,800,600,without_mask,119,193,536,506
train_wo_41.jpg,800,600,without_mask,10,12,797,600
train_wo_55.jpg,800,600,without_mask,23,16,774,600
train_wo_1499.jpg,800,600,without_mask,4,70,800,600
train_wo_655.jpg,800,600,without_mask,6,129,791,599
train_wo_133.jpg,800,600,without_mask,10,33,770,576
train_wo_127.jpg,800,600,without_mask,12,55,800,600
train_wo_69.jpg,800,600,without_mask,12,44,727,597
train_wo_899.jpg,800,600,without_mask,6,2,793,589
train_wo_641.jpg,800,600,without_mask,183,146,642,512
train_wo_1466.jpg,800,600,without_mask,17,38,745,587
train_wo_872.jpg,800,600,without_mask,4,118,800,591
train_wo_82.jpg,800,600,without_mask,116,214,625,572
train_wo_1300.jpg,800,600,without_mask,210,167,623,484
train_wo_1314.jpg,800,600,without_mask,31,78,772,587
train_wo_96.jpg,800,600,without_mask,202,144,623,436
train_wo_866.jpg,800,600,without_mask,42,70,721,565
train_wo_1472.jpg,800,600,without_mask,28,76,794,600
train_wo_696.jpg,800,600,without_mask,4,38,800,600
train_wo_1328.jpg,800,600,without_mask,155,178,631,502
train_wo_682.jpg,800,600,without_mask,2,38,785,584
train_wo_1329.jpg,800,600,without_mask,27,114,755,600
train_wo_683.jpg,800,600,without_mask,23,23,800,584
train_wo_697.jpg,800,600,without_mask,108,178,625,516
train_wo_97.jpg,800,600,without_mask,34,76,793,593
train_wo_1315.jpg,800,600,without_mask,12,36,772,580
train_wo_1473.jpg,800,600,without_mask,9,108,800,600
train_wo_867.jpg,800,600,without_mask,40,46,768,587
train_wo_873.jpg,800,600,without_mask,31,101,740,589
train_wo_1467.jpg,800,600,without_mask,72,67,800,600
train_wo_1301.jpg,800,600,without_mask,1,33,761,597
train_wo_83.jpg,800,600,without_mask,12,25,753,600
train_wo_68.jpg,800,600,without_mask,16,12,753,580
train_wo_126.jpg,800,600,without_mask,14,19,789,593
train_wo_640.jpg,800,600,without_mask,4,18,778,600
train_wo_898.jpg,800,600,without_mask,6,51,780,580
train_wo_654.jpg,800,600,without_mask,12,133,757,561
train_wo_1498.jpg,800,600,without_mask,6,112,800,600
train_wo_132.jpg,800,600,without_mask,297,148,668,418
train_wo_54.jpg,800,600,without_mask,12,53,765,600
train_wo_668.jpg,800,600,without_mask,33,33,768,597
train_wo_40.jpg,800,600,without_mask,108,195,687,527
train_wo_481.jpg,800,600,without_mask,272,106,587,333
train_wo_495.jpg,800,600,without_mask,187,125,676,472
train_wo_1117.jpg,800,600,without_mask,12,65,748,555
train_wo_1103.jpg,800,600,without_mask,12,16,759,570
train_wo_442.jpg,800,600,without_mask,40,93,719,561
train_wo_324.jpg,800,600,without_mask,27,48,791,597
train_wo_330.jpg,800,600,without_mask,49,42,780,593
train_wo_456.jpg,800,600,without_mask,38,67,782,563
train_wo_318.jpg,800,600,without_mask,80,29,706,585
train_wo_293.jpg,800,600,without_mask,31,50,765,585
train_wo_287.jpg,800,600,without_mask,19,19,772,600
train_wo_1063.jpg,800,600,without_mask,212,85,414,383
train_wo_1077.jpg,800,600,without_mask,10,29,770,583
train_wo_536.jpg,800,600,without_mask,34,44,778,587
train_wo_250.jpg,800,600,without_mask,31,40,744,595
train_wo_244.jpg,800,600,without_mask,80,42,723,599
train_wo_1088.jpg,800,600,without_mask,170,189,643,535
train_wo_522.jpg,800,600,without_mask,34,42,768,589
train_wo_278.jpg,800,600,without_mask,146,127,646,534
train_wo_1249.jpg,800,600,without_mask,6,18,768,600
train_wo_1261.jpg,800,600,without_mask,14,48,787,582
train_wo_1507.jpg,800,600,without_mask,145,146,562,463
train_wo_913.jpg,800,600,without_mask,34,68,776,584
train_wo_907.jpg,800,600,without_mask,249,142,512,306
train_wo_1513.jpg,800,600,without_mask,200,208,530,440
train_wo_1275.jpg,800,600,without_mask,4,40,723,578
train_wo_734.jpg,800,600,without_mask,10,29,782,599
train_wo_720.jpg,800,600,without_mask,16,50,800,584
train_wo_708.jpg,800,600,without_mask,178,108,685,504
train_wo_736.jpg,800,600,without_mask,8,53,783,599
train_wo_1288.jpg,800,600,without_mask,153,57,666,600
train_wo_722.jpg,800,600,without_mask,159,119,659,467
train_wo_911.jpg,800,600,without_mask,31,38,780,595
train_wo_1505.jpg,800,600,without_mask,17,91,779,580
train_wo_1263.jpg,800,600,without_mask,168,167,638,523
train_wo_1277.jpg,800,600,without_mask,23,89,742,597
train_wo_1511.jpg,800,600,without_mask,2,75,767,538
train_wo_905.jpg,800,600,without_mask,242,97,534,308
train_wo_1539.jpg,800,600,without_mask,215,179,563,414
train_wo_939.jpg,800,600,without_mask,4,63,761,587
train_wo_508.jpg,800,600,without_mask,21,87,800,587
train_wo_252.jpg,800,600,without_mask,216,178,508,425
train_wo_534.jpg,800,600,without_mask,42,61,765,576
train_wo_520.jpg,800,600,without_mask,31,67,765,591
train_wo_246.jpg,800,600,without_mask,74,74,768,578
train_wo_1061.jpg,800,600,without_mask,24,22,747,595
train_wo_1075.jpg,800,600,without_mask,20,104,747,548
train_wo_291.jpg,800,600,without_mask,42,65,776,587
train_wo_285.jpg,800,600,without_mask,40,93,755,595
train_wo_1049.jpg,800,600,without_mask,129,91,660,545
train_wo_468.jpg,800,600,without_mask,59,38,751,587
train_wo_326.jpg,800,600,without_mask,68,67,753,593
train_wo_440.jpg,800,600,without_mask,51,85,700,589
train_wo_454.jpg,800,600,without_mask,46,40,772,593
train_wo_332.jpg,800,600,without_mask,163,133,649,510
train_wo_1115.jpg,800,600,without_mask,4,44,783,600
train_wo_1101.jpg,800,600,without_mask,4,77,785,581
train_wo_1129.jpg,800,600,without_mask,40,78,731,550
train_wo_483.jpg,800,600,without_mask,48,36,782,600
train_wo_497.jpg,800,600,without_mask,168,131,661,533
train_wo_118.jpg,800,600,without_mask,78,178,600,544
train_wo_56.jpg,800,600,without_mask,21,14,783,600
train_wo_42.jpg,800,600,without_mask,63,38,759,600
train_wo_642.jpg,800,600,without_mask,10,93,795,600
train_wo_124.jpg,800,600,without_mask,17,21,787,587
train_wo_130.jpg,800,600,without_mask,16,4,782,567
train_wo_656.jpg,800,600,without_mask,27,57,772,570
train_wo_865.jpg,800,600,without_mask,216,87,414,384
train_wo_1471.jpg,800,600,without_mask,24,116,792,576
train_wo_1317.jpg,800,600,without_mask,1,127,789,570
train_wo_95.jpg,800,600,without_mask,272,176,463,525
train_wo_81.jpg,800,600,without_mask,12,12,731,557
train_wo_1303.jpg,800,600,without_mask,166,168,670,521
train_wo_1465.jpg,800,600,without_mask,134,140,672,540
train_wo_871.jpg,800,600,without_mask,8,19,800,600
train_wo_681.jpg,800,600,without_mask,170,168,649,529
train_wo_859.jpg,800,600,without_mask,25,72,783,593
train_wo_695.jpg,800,600,without_mask,238,78,583,357
train_wo_1459.jpg,800,600,without_mask,160,176,613,493
train_wo_1458.jpg,800,600,without_mask,4,70,773,576
train_wo_694.jpg,800,600,without_mask,19,74,800,595
train_wo_858.jpg,800,600,without_mask,17,25,759,587
train_wo_680.jpg,800,600,without_mask,1,34,797,572
train_wo_1302.jpg,800,600,without_mask,272,134,497,421
train_wo_80.jpg,800,600,without_mask,182,155,665,518
train_wo_870.jpg,800,600,without_mask,12,65,768,587
train_wo_1464.jpg,800,600,without_mask,11,84,772,589
train_wo_1470.jpg,800,600,without_mask,149,159,638,531
train_wo_864.jpg,800,600,without_mask,10,21,749,593
train_wo_94.jpg,800,600,without_mask,42,33,800,600
train_wo_1316.jpg,800,600,without_mask,278,185,682,589
train_wo_131.jpg,800,600,without_mask,34,159,551,533
train_wo_657.jpg,800,600,without_mask,6,68,710,599
train_wo_643.jpg,800,600,without_mask,106,125,542,472
train_wo_125.jpg,800,600,without_mask,34,21,778,600
train_wo_43.jpg,800,600,without_mask,6,53,800,600
train_wo_57.jpg,800,600,without_mask,27,27,780,585
train_wo_119.jpg,800,600,without_mask,10,55,772,599
train_wo_496.jpg,800,600,without_mask,48,116,765,585
train_wo_1128.jpg,800,600,without_mask,149,185,623,527
train_wo_482.jpg,800,600,without_mask,12,63,783,600
train_wo_1100.jpg,800,600,without_mask,24,68,800,600
train_wo_1114.jpg,800,600,without_mask,16,74,763,595
train_wo_455.jpg,800,600,without_mask,68,68,785,574
train_wo_333.jpg,800,600,without_mask,249,151,563,429
train_wo_327.jpg,800,600,without_mask,16,38,746,567
train_wo_441.jpg,800,600,without_mask,19,101,689,587
train_wo_469.jpg,800,600,without_mask,148,204,525,563
train_wo_1048.jpg,800,600,without_mask,28,41,764,591
train_wo_284.jpg,800,600,without_mask,27,74,753,584
train_wo_290.jpg,800,600,without_mask,23,33,785,574
train_wo_1074.jpg,800,600,without_mask,10,93,774,591
train_wo_1060.jpg,800,600,without_mask,314,173,578,422
train_wo_521.jpg,800,600,without_mask,125,142,642,502
train_wo_247.jpg,800,600,without_mask,157,144,621,533
train_wo_253.jpg,800,600,without_mask,14,42,757,568
train_wo_535.jpg,800,600,without_mask,38,70,746,595
train_wo_509.jpg,800,600,without_mask,44,63,778,600
train_wo_938.jpg,800,600,without_mask,149,180,597,444
train_wo_1538.jpg,800,600,without_mask,219,99,519,379
train_wo_1276.jpg,800,600,without_mask,17,99,761,578
train_wo_904.jpg,800,600,without_mask,16,18,791,591
train_wo_1510.jpg,800,600,without_mask,50,134,782,599
train_wo_1504.jpg,800,600,without_mask,38,95,777,600
train_wo_910.jpg,800,600,without_mask,21,50,766,580
train_wo_1262.jpg,800,600,without_mask,4,2,797,600
train_wo_1289.jpg,800,600,without_mask,225,101,757,525
train_wo_723.jpg,800,600,without_mask,16,16,793,576
train_wo_737.jpg,800,600,without_mask,129,138,653,510
train_wo_1299.jpg,800,600,without_mask,17,46,793,597
train_wo_733.jpg,800,600,without_mask,25,38,782,568
train_wo_727.jpg,800,600,without_mask,6,33,793,576
train_wo_928.jpg,800,600,without_mask,174,178,672,527
train_wo_1528.jpg,800,600,without_mask,2,51,745,599
train_wo_1266.jpg,800,600,without_mask,2,68,765,580
train_wo_914.jpg,800,600,without_mask,16,74,774,559
train_wo_1500.jpg,800,600,without_mask,349,101,611,433
train_wo_1514.jpg,800,600,without_mask,39,125,800,558
train_wo_900.jpg,800,600,without_mask,8,21,782,555
train_wo_1272.jpg,800,600,without_mask,23,72,800,600
train_wo_531.jpg,800,600,without_mask,16,84,753,585
train_wo_257.jpg,800,600,without_mask,34,36,780,600
train_wo_243.jpg,800,600,without_mask,36,29,778,559
train_wo_525.jpg,800,600,without_mask,172,185,634,506
train_wo_519.jpg,800,600,without_mask,21,44,744,580
train_wo_1058.jpg,800,600,without_mask,133,54,654,566
train_wo_294.jpg,800,600,without_mask,16,12,782,585
train_wo_280.jpg,800,600,without_mask,38,23,776,587
train_wo_1064.jpg,800,600,without_mask,258,162,503,506
train_wo_1070.jpg,800,600,without_mask,3,2,749,600
train_wo_445.jpg,800,600,without_mask,33,108,751,585
train_wo_323.jpg,800,600,without_mask,17,48,765,580
train_wo_337.jpg,800,600,without_mask,34,42,774,584
train_wo_451.jpg,800,600,without_mask,42,93,765,593
train_wo_479.jpg,800,600,without_mask,159,138,651,485
train_wo_486.jpg,800,600,without_mask,19,18,772,584
train_wo_1138.jpg,800,600,without_mask,57,63,799,599
train_wo_492.jpg,800,600,without_mask,182,146,670,516
train_wo_1110.jpg,800,600,without_mask,14,87,791,584
train_wo_1104.jpg,800,600,without_mask,17,89,765,599
train_wo_121.jpg,800,600,without_mask,29,19,778,595
train_wo_647.jpg,800,600,without_mask,12,6,783,597
train_wo_653.jpg,800,600,without_mask,31,97,791,589
train_wo_135.jpg,800,600,without_mask,33,29,770,597
train_wo_53.jpg,800,600,without_mask,6,38,774,600
train_wo_109.jpg,800,600,without_mask,133,172,649,508
train_wo_47.jpg,800,600,without_mask,10,10,791,600
train_wo_1448.jpg,800,600,without_mask,34,95,751,584
train_wo_684.jpg,800,600,without_mask,12,93,800,572
train_wo_690.jpg,800,600,without_mask,155,127,646,501
train_wo_848.jpg,800,600,without_mask,4,82,776,557
train_wo_1312.jpg,800,600,without_mask,42,110,772,599
train_wo_90.jpg,800,600,without_mask,23,18,778,600
train_wo_860.jpg,800,600,without_mask,289,95,565,321
train_wo_1474.jpg,800,600,without_mask,21,99,800,600
train_wo_1460.jpg,800,600,without_mask,83,74,800,600
train_wo_874.jpg,800,600,without_mask,12,74,778,597
train_wo_84.jpg,800,600,without_mask,14,18,800,600
train_wo_1306.jpg,800,600,without_mask,21,93,785,600
train_wo_875.jpg,800,600,without_mask,21,102,783,555
train_wo_1461.jpg,800,600,without_mask,32,46,790,600
train_wo_1307.jpg,800,600,without_mask,48,80,763,600
train_wo_85.jpg,800,600,without_mask,49,19,768,591
train_wo_91.jpg,800,600,without_mask,65,67,778,600
train_wo_1313.jpg,800,600,without_mask,14,116,766,567
train_wo_1475.jpg,800,600,without_mask,1,53,800,600
train_wo_861.jpg,800,600,without_mask,187,167,634,519
train_wo_849.jpg,800,600,without_mask,33,87,783,568
train_wo_691.jpg,800,600,without_mask,19,85,789,568
train_wo_685.jpg,800,600,without_mask,117,102,517,516
train_wo_1449.jpg,800,600,without_mask,19,42,753,572
train_wo_46.jpg,800,600,without_mask,6,10,768,600
train_wo_108.jpg,800,600,without_mask,148,142,599,502
train_wo_52.jpg,800,600,without_mask,40,6,772,600
train_wo_652.jpg,800,600,without_mask,34,91,778,580
train_wo_134.jpg,800,600,without_mask,23,72,765,593
train_wo_120.jpg,800,600,without_mask,182,133,642,502
train_wo_646.jpg,800,600,without_mask,48,38,731,593
train_wo_1105.jpg,800,600,without_mask,293,123,525,365
train_wo_1111.jpg,800,600,without_mask,4,87,768,591
train_wo_1139.jpg,800,600,without_mask,57,97,782,597
train_wo_493.jpg,800,600,without_mask,121,110,704,468
train_wo_487.jpg,800,600,without_mask,176,85,631,444
train_wo_478.jpg,800,600,without_mask,316,127,531,282
train_wo_336.jpg,800,600,without_mask,12,65,783,600
train_wo_450.jpg,800,600,without_mask,25,33,763,584
train_wo_444.jpg,800,600,without_mask,191,159,644,525
train_wo_322.jpg,800,600,without_mask,233,178,672,516
train_wo_1071.jpg,800,600,without_mask,20,133,800,600
train_wo_1065.jpg,800,600,without_mask,72,68,768,591
train_wo_281.jpg,800,600,without_mask,14,34,774,576
train_wo_295.jpg,800,600,without_mask,46,50,733,578
train_wo_1059.jpg,800,600,without_mask,41,143,622,581
train_wo_518.jpg,800,600,without_mask,16,67,734,582
train_wo_242.jpg,800,600,without_mask,17,114,766,595
train_wo_524.jpg,800,600,without_mask,93,72,755,600
train_wo_530.jpg,800,600,without_mask,12,50,721,584
train_wo_256.jpg,800,600,without_mask,27,53,736,572
train_wo_901.jpg,800,600,without_mask,170,163,693,501
train_wo_1515.jpg,800,600,without_mask,8,8,754,600
train_wo_1273.jpg,800,600,without_mask,412,161,542,363
train_wo_1267.jpg,800,600,without_mask,214,182,683,519
